,method,finetune,dataset,s,n_epochs,lr,regular_weight,K,beta,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss
10,exact,0,femnist--s02,2,3,0.5,,,0.9,0.8893892044430064,0.8,0.07866281249204699,0.42115492979781255,0.11537381223379035,0.318575395779113,0.8907736998697015,0.8997362054246164,0.8333333333333334,0.06318019182356724,0.3564237963377197,0.11978267133235931,0.25119721641510473,0.9013269819666552,0.3776655375036058,0.9084282460136676,0.332003703073988
11,exact,0,femnist--s02,2,3,0.005,,,0.9,0.8682052384363187,0.7735849056603774,0.08611387012244491,0.45601515929247294,0.1721084084023129,0.31037631037157354,0.8709958536611367,0.8927893626469363,0.8367346938775511,0.052336018282751605,0.3787022777999523,0.15780996282895407,0.2230856403218266,0.8810252920494499,0.41172153345381607,0.8988610478359909,0.35054517206916236
12,exact,0,femnist--s02,2,3,0.05,,,0.9,0.8901658773103213,0.8095238095238095,0.08247315546011191,0.4187952922737255,0.12507508172404389,0.33588313584553275,0.8929082351401514,0.9092578276697474,0.8518518518518519,0.04945201300614055,0.34323804006667935,0.1036903245581521,0.24001049098003893,0.9021209028014064,0.3756463436485789,0.9148063781321184,0.3195823594007072
13,exact,0,femnist--s02,2,6,0.1,,,0.7,0.8960722649905467,0.8085106382978723,0.0794778516388649,0.4157035608178879,0.10988874802193235,0.3782507472251938,0.8977351394447911,0.9155100667082092,0.8518518518518519,0.04629179710186001,0.34053071666080625,0.08979340891043346,0.2483776537442942,0.9076783486446636,0.37173224829724455,0.9202733485193622,0.31787803855237756
14,exact,0,femnist--s02,2,6,0.01,,,0.7,0.8717497502219358,0.7777777777777778,0.08664915584206231,0.45968463069692617,0.15975147079337726,0.3380682178139031,0.8762866220733503,0.8958771740925325,0.8333333333333334,0.05156150966673173,0.3722892078082852,0.1192060187458992,0.23547723502533996,0.884541227174776,0.4145408240611121,0.90250569476082,0.3434949486514295
15,exact,0,femnist--s02,2,6,0.5,,,0.7,0.8886862593497511,0.8103448275862069,0.0809340635562757,0.4464598596345305,0.1100269255579495,0.37159626443941735,0.8900073658646231,0.9038654249477286,0.8301886792452831,0.051657856915479264,0.3772487502259777,0.1289074357415809,0.2602265483142935,0.9000793920834751,0.3974163737962731,0.908883826879271,0.35419265600870703
16,exact,0,femnist--s02,2,6,0.005,,,0.7,0.8691875621460659,0.7735849056603774,0.08552376131840725,0.4553868148795951,0.1712870110164989,0.31509730103249795,0.8726711543277741,0.8939197248794649,0.8421052631578947,0.050699924662017115,0.37724769131249447,0.14867838621139526,0.22527915550414765,0.8820460474084155,0.41118348145062367,0.8997722095671982,0.3486094295978546
17,exact,0,femnist--s02,2,6,0.05,,,0.7,0.890485524736194,0.8,0.08026046464958748,0.4208137059187189,0.1104113778532286,0.32858573156265003,0.8952592742620056,0.9108329558269136,0.8518518518518519,0.05140304740390705,0.34629422312884706,0.0960515665393027,0.2449761816008331,0.9028014063740502,0.3765065080299962,0.916628701594533,0.3229039865942642
18,exact,0,femnist--s02,2,3,0.1,,,0.7,0.8942863886385964,0.8085106382978723,0.08042691141120574,0.40265360547572754,0.10892301942071608,0.3683539536908373,0.8980074470195338,0.9183051271713408,0.8518518518518519,0.045909399889189496,0.3224789580555043,0.08233377933502198,0.2308273848627523,0.9059770897130544,0.3599142226575426,0.9234624145785876,0.3006839247017352
19,exact,0,femnist--s02,2,3,0.01,,,0.7,0.876282264178462,0.7796610169491526,0.0821790244730756,0.4340155094281014,0.15748678828463142,0.3051088263347154,0.877779024875861,0.8994886866141949,0.8301886792452831,0.05308174612722178,0.3604055817374322,0.1145134372146506,0.22983087871475588,0.8888510831348532,0.3902740293546044,0.9056947608200456,0.3338020665982658
20,exact,0,femnist--s02,2,3,0.5,,,0.7,0.8862987272825261,0.7954545454545454,0.08539766914077056,0.4275486068916448,0.13644492720634166,0.34112235468887403,0.8855580476444747,0.8972566591140971,0.8148148148148148,0.05825300485749314,0.3526896351417551,0.14464772811957768,0.22389617718770877,0.8980378813655439,0.3801406285077839,0.905239179954442,0.32978932529216914
21,exact,0,femnist--s02,2,3,0.005,,,0.7,0.8740709561466524,0.7777777777777778,0.08556982310740772,0.4367050356763702,0.15738247570238614,0.30820600415695987,0.8764005676142335,0.9038532864133229,0.8421052631578947,0.04953733565693477,0.36185668427402023,0.12381561795870465,0.22493459670036292,0.8869229896790292,0.39350937807161174,0.9097949886104784,0.3337521916556603
22,exact,0,femnist--s02,2,3,0.05,,,0.7,0.8911657242832888,0.8095238095238095,0.08077374620902156,0.4042129531772953,0.11387509299862768,0.31443380002640714,0.8944456947468987,0.91115009349033,0.8518518518518519,0.04737019813150213,0.33107348128913355,0.09057210575020502,0.23209678819013113,0.903141658160372,0.36134800440320813,0.9161731207289294,0.3092100875371545
23,exact,0,femnist--s02,2,6,0.1,,,0.5,0.8972572325630633,0.825,0.07995948972852315,0.3894248942101633,0.10951640605926512,0.34877060041060126,0.9007933687977454,0.915986648676724,0.8421052631578947,0.04791631869826651,0.32233211158189795,0.08741489998877995,0.23053879478075157,0.9091527730520584,0.347946494707102,0.9211845102505696,0.3001636752205347
24,exact,0,femnist--s02,2,6,0.01,,,0.5,0.8757382793306399,0.7796610169491526,0.08415279666352672,0.4337785974255649,0.15787769725293288,0.30368407283178434,0.8788253799520025,0.8990125609760906,0.8301886792452831,0.0529105540497095,0.3606944988791604,0.12515872638476522,0.22605603561740897,0.8886242486106385,0.3905931033376313,0.905239179954442,0.3338800556703146
25,exact,0,femnist--s02,2,6,0.5,,,0.5,0.8893440422879244,0.8166666666666667,0.08431179138729561,0.43164204814311374,0.10988920520652425,0.4073381775859396,0.8956644555073874,0.9095623547038768,0.8333333333333334,0.04397265736187703,0.3716542618516279,0.15549968467517333,0.2358913254056712,0.9016672337529772,0.3829575299730433,0.9157175398633256,0.34835170298920315
26,exact,0,femnist--s02,2,6,0.005,,,0.5,0.8713702570937729,0.7777777777777778,0.08591334659715014,0.458441639502715,0.17212417523066204,0.3268301957644185,0.8723474843129082,0.8963526184412178,0.847457627118644,0.04908966053412316,0.38019026626719343,0.16578671634197234,0.23019062249171224,0.8838607236021322,0.414374492334336,0.9029612756264236,0.3502710871415421
27,exact,0,femnist--s02,2,6,0.05,,,0.5,0.8915237049492296,0.8095238095238095,0.07990057302167675,0.4006306133986785,0.11500945879567054,0.311657840527337,0.8949237445876479,0.9102739570694444,0.8518518518518519,0.05195328547255998,0.3275731461587127,0.09741543531417848,0.22468354748335276,0.9032550754224792,0.35857902615359527,0.915261958997722,0.3054668457741618
28,exact,0,femnist--s02,2,3,0.1,,,0.5,0.8982198622920852,0.8222222222222222,0.07839654981761045,0.38886930387418406,0.1076479931672414,0.33279000269658704,0.900287929714462,0.9188223591290016,0.8518518518518519,0.04900221540637649,0.3136250915093569,0.08756204694509506,0.22124592479640195,0.9096064421004876,0.3463548800488567,0.923006833712984,0.29328430817422196
29,exact,0,femnist--s02,2,3,0.01,,,0.5,0.875098110278941,0.7796610169491526,0.08437979557744896,0.4337334570224948,0.1534293293952942,0.30121912703650566,0.877850398203648,0.8958448006132438,0.8305084745762712,0.05131125612853189,0.3612925245529765,0.12846193109688006,0.22183596785786128,0.8879437450379948,0.3904853387045782,0.90250569476082,0.3347024562494969
30,exact,0,femnist--s02,2,3,0.5,,,0.5,0.8879610490765553,0.7954545454545454,0.08215299050643178,0.4058878389939455,0.11078640367639692,0.32224213475850505,0.8886568247690821,0.913366275288967,0.8518518518518519,0.04947398355381233,0.33553553587077717,0.12521690106581126,0.2243246213283556,0.8995123057729386,0.3619263577500841,0.916628701594533,0.3174846486627349
31,exact,0,femnist--s02,2,3,0.005,,,0.5,0.8731530419899156,0.7796610169491526,0.08727787799959591,0.44029253309282257,0.16672505396418277,0.30503977674882216,0.8748009494432877,0.8976409837147484,0.8333333333333334,0.05173362788581637,0.36627106541353965,0.14450888931751252,0.21808825725310907,0.8861290688442781,0.39753229712336574,0.9043280182232346,0.3387067432368942
32,exact,0,femnist--s02,2,3,0.05,,,0.5,0.89198706370436,0.8095238095238095,0.0805431718924371,0.3941015927688552,0.11337751726950368,0.3045920811841037,0.8929006692548324,0.9116390400994624,0.8518518518518519,0.04748731541435458,0.32088106103249653,0.09089343663718966,0.21940905107393013,0.9035953272088012,0.35236518558657787,0.9161731207289294,0.2997620567577575
33,exact,0,femnist--s02,2,6,0.1,,,0.3,0.8975284921489134,0.8214285714285714,0.07631214263813824,0.37728920129401455,0.1077055886387825,0.3195039984222979,0.8996883202797005,0.9174523409119963,0.8596491228070176,0.04779106768371771,0.3098305711608842,0.095709428191185,0.22073216611314816,0.9088125212657366,0.33686780701293234,0.9216400911161732,0.29062717029599977
34,exact,0,femnist--s02,2,6,0.01,,,0.3,0.8721990164063683,0.7735849056603774,0.08658178062792633,0.43904932727020185,0.1631329355688838,0.2990271316494863,0.8744820148245303,0.8944083829883382,0.8333333333333334,0.04848300149683422,0.36688937011968753,0.15267001432284974,0.21580282733546172,0.8852217307474197,0.3965280364119966,0.9002277904328019,0.3405104732543977
35,exact,0,femnist--s02,2,6,0.5,,,0.3,0.8949434799814995,0.8,0.06875992754930954,0.39963282498134306,0.11065293221097244,0.28973333607789997,0.8958115458991394,0.906353807372062,0.8157894736842105,0.054014331824811114,0.34961520596122325,0.11627756882654994,0.2441939755284419,0.9055234206646252,0.3586821522650637,0.911617312072893,0.32979913781729053
36,exact,0,femnist--s02,2,6,0.005,,,0.3,0.8713547799048944,0.7777777777777778,0.08659734067603597,0.45002510555165287,0.1784380462456059,0.30466843077325145,0.8718563336702587,0.8966939722627749,0.847457627118644,0.047639319078523326,0.3757778517540334,0.16925890346368153,0.21331296290370283,0.884541227174776,0.40734099021044784,0.9029612756264236,0.3487185577223404
37,exact,0,femnist--s02,2,6,0.05,,,0.3,0.8939641066238394,0.8085106382978723,0.08053816884198246,0.38056058418166944,0.11444463098133116,0.29333948432975915,0.8985626612862528,0.9127122277463766,0.8518518518518519,0.046312049106798335,0.31842489244556293,0.1024322603213585,0.2172345893078605,0.905410003402518,0.3418868912259353,0.917995444191344,0.29570331883559464
38,exact,0,femnist--s02,2,3,0.1,,,0.3,0.8976673328536453,0.8269230769230769,0.07723906904347125,0.3831310290049349,0.10346506375441934,0.33100394697724383,0.9026417074095304,0.915473951562184,0.8518518518518519,0.046200546683780305,0.3153589756186338,0.09053768217563628,0.2219998499040803,0.9084722694794148,0.3421368384635957,0.9202733485193622,0.2929605546986561
39,exact,1,femnist--s02,2,6,0.1,,,0.9,0.8987193202722551,0.8135593220338984,0.07275628905029702,0.4049996650532514,0.10061656139955363,0.31273884525103257,0.9002389994254283,0.912628762759896,0.8333333333333334,0.05020553888647614,0.3444259796460787,0.09763863101854164,0.25230603961298764,0.908925938527844,0.3660517482746563,0.9184510250569476,0.31984016514395985
40,exact,1,femnist--s02,2,6,0.01,,,0.9,0.8765081427961224,0.8,0.06721883473414508,0.4508673820734478,0.17103685861752355,0.2618188248984699,0.8811049939426152,0.8920571729300857,0.8125,0.05867870239535863,0.3837636814408093,0.14191049138704936,0.2518548564086969,0.8855619825337416,0.41619537649599936,0.8988610478359909,0.35530181244961867
41,exact,1,femnist--s02,2,6,0.5,,,0.9,0.8886750852362353,0.8,0.0747230159378731,0.4402495506771267,0.13381382242097692,0.3348365953946429,0.8868705031263548,0.9030300896974548,0.8148148148148148,0.05171870811405297,0.3751847193549021,0.12663331906000774,0.2597566118417028,0.8987183849381876,0.3998619200651396,0.9093394077448748,0.34849314644299223
42,exact,1,femnist--s02,2,6,0.005,,,0.9,0.8681916005858431,0.7872340425531915,0.06676514957055946,0.4707268559437422,0.19064400469263396,0.24842097472933525,0.8705479611337452,0.8808207320819079,0.7924528301886793,0.06323563732477755,0.4017895768003713,0.17111479640007018,0.22787853850182507,0.8770556878756947,0.4371229015502838,0.8888382687927107,0.3735502274499056
43,exact,1,femnist--s02,2,6,0.05,,,0.9,0.8960452397419452,0.8125,0.07105465021020958,0.4089830826655412,0.131660093222895,0.2821510179481254,0.8959992116644294,0.9061820462957874,0.8490566037735849,0.04764332678483114,0.35735220933037964,0.12231284081935882,0.24023388175275984,0.905863672450947,0.3721348197801584,0.9107061503416856,0.333278829983705
44,exact,1,femnist--s02,2,3,0.1,,,0.9,0.8989014910201215,0.8214285714285714,0.07415960609928995,0.3889815415287082,0.10732236091833049,0.3031739008783625,0.9001889574634617,0.9185228791745216,0.8421052631578947,0.04821919479405286,0.3211086127004236,0.09927076219566285,0.2193371894622441,0.9090393557899512,0.34992193771826324,0.923006833712984,0.2996733977694854
45,exact,1,femnist--s02,2,3,0.01,,,0.9,0.8786960325110853,0.8,0.07139495791509756,0.4276359575011805,0.16715892957102868,0.26652154784275134,0.882712537635767,0.8939879505289902,0.8333333333333334,0.05132113103166589,0.37704918254078335,0.14956275324026744,0.22371753034145808,0.8885108313485313,0.39245447243304354,0.8993166287015946,0.3529380558801132
46,exact,1,femnist--s02,2,3,0.5,,,0.9,0.8915365663099308,0.8125,0.07242091047343492,0.41296886364114,0.13148148382296326,0.2974457264935687,0.8963514400545745,0.9053297800062132,0.8214285714285714,0.05841486253583086,0.32639155066989944,0.1268081158399582,0.2207866327556272,0.9020074855392992,0.37043532026935266,0.9107061503416856,0.3073737314541067
47,exact,1,femnist--s02,2,3,0.005,,,0.9,0.8692049947845601,0.78125,0.07584355136144474,0.45118591150740384,0.19780519100335928,0.25684934537811865,0.8704057962735977,0.890586999062332,0.8333333333333334,0.05041353379809315,0.38231001445219265,0.183055113752683,0.2067451767184308,0.8802313712146989,0.41595263908322705,0.89749430523918,0.35804048091478663
48,exact,1,femnist--s02,2,3,0.05,,,0.9,0.8991459278194703,0.8095238095238095,0.0665409038716409,0.3837768435183999,0.10621137248347692,0.25935838549165724,0.8994470670867016,0.9158555480294732,0.8333333333333334,0.04888303044601567,0.3314830063306089,0.0972231537813232,0.24109762986274735,0.9084722694794148,0.3503343916597792,0.9193621867881548,0.3095636531099643
49,exact,1,femnist--s02,2,6,0.1,,,0.7,0.8978244965694536,0.8214285714285714,0.07162538055604088,0.3856673624785805,0.10791302277410487,0.2866020888056014,0.9016082454392532,0.914992405122208,0.8333333333333334,0.04781342583852326,0.32437166361260705,0.11427458224155136,0.2230657064639795,0.907791765906771,0.3485488007073762,0.9198177676537586,0.3027005249291769
50,exact,1,femnist--s02,2,6,0.01,,,0.7,0.8821933557114188,0.8035714285714286,0.06786781233092647,0.4264013004940108,0.1436886340379715,0.26665022793990595,0.8821367242261948,0.8943275736494197,0.8421052631578947,0.052903811519243435,0.374446388672313,0.11392454306284588,0.24182531372049385,0.89191334921175,0.3890401810267008,0.9006833712984055,0.3503328761370144
51,exact,1,femnist--s02,2,6,0.5,,,0.7,0.8864441984711263,0.8095238095238095,0.07689870355684991,0.4250396472837424,0.13849688867727916,0.32622151599992716,0.8865429746766589,0.9005667702003844,0.8333333333333334,0.05362502318276418,0.36234494964331593,0.15372425279059967,0.2513759368786643,0.896563456958149,0.38420256281579646,0.9061503416856492,0.34161688646021593
52,exact,1,femnist--s02,2,6,0.005,,,0.7,0.8712870340060048,0.8,0.06703873818768122,0.4546993642408183,0.18775155555743436,0.250511468909322,0.8726687166291442,0.8819757996323295,0.8301886792452831,0.05987846284929324,0.398461446571359,0.16133587211370468,0.22440347050010812,0.8810252920494499,0.4189651402307147,0.8879271070615035,0.37407454195727247
53,exact,1,femnist--s02,2,6,0.05,,,0.7,0.897682781498712,0.8153846153846154,0.06986833993072498,0.3931139959910187,0.11878399028849432,0.27945425169398563,0.9001416866605865,0.9166563954841253,0.8596491228070176,0.044294584042982685,0.3397228370521438,0.08903385357310374,0.24496260544448728,0.907338096858342,0.3567667382462219,0.9211845102505696,0.315955789674048
54,exact,1,femnist--s02,2,3,0.1,,,0.7,0.8983913294188046,0.825,0.07482420159372605,0.37885765077657735,0.10509443215348505,0.2923887215317043,0.8988655289280544,0.9168522194039832,0.8421052631578947,0.04632417179490284,0.31118994732861366,0.10746938226714968,0.20776497668704752,0.9088125212657366,0.3407117037676745,0.9211845102505696,0.2904363954036681
55,exact,1,femnist--s02,2,3,0.01,,,0.7,0.8813100371071826,0.7924528301886793,0.06893324494628393,0.41722257201380897,0.16977635146502187,0.25731482701939723,0.8814350938029312,0.901633058082676,0.8518518518518519,0.04075582221578746,0.3526789198351229,0.1477306385835012,0.21058708116300248,0.891119428376999,0.3818987344654433,0.905239179954442,0.3285176512583717
56,exact,1,femnist--s02,2,3,0.5,,,0.7,0.8903300899540533,0.8035714285714286,0.07796562909824711,0.4053750862947469,0.13543464195343757,0.31962257808553407,0.8956778482256013,0.905485557210541,0.8333333333333334,0.050082937659173,0.35872267837308214,0.14873157814145088,0.23514268889254575,0.90155381649087,0.3624312070102202,0.9107061503416856,0.3327734041013405
57,exact,1,femnist--s02,2,3,0.005,,,0.7,0.8664786389950418,0.7777777777777778,0.07611877751920348,0.4611685278245497,0.2087702641361638,0.2531516126880437,0.8669551075098301,0.8874612391644184,0.8301886792452831,0.05291026778763336,0.3940571616714236,0.19779014587402344,0.20225534754458363,0.8773959396620166,0.42672319173978385,0.8938496583143508,0.3705774912954327
58,exact,1,femnist--s02,2,3,0.05,,,0.7,0.8984680720009784,0.8214285714285714,0.06706125806077094,0.3770012754557964,0.11580648024876912,0.25966421342868234,0.9003667651804236,0.9130319100903704,0.8596491228070176,0.051173535116022184,0.3244872635173688,0.08119966953046738,0.23247475092390943,0.9084722694794148,0.34215759649096034,0.9184510250569476,0.3020171069168827
59,exact,1,femnist--s02,2,6,0.1,,,0.5,0.8973975946929663,0.813953488372093,0.0743804341198287,0.3713156907274114,0.11156789486606916,0.2762506747449703,0.901655745945499,0.9154526080360712,0.8333333333333334,0.04853387964796252,0.3093108576597047,0.11788429938635583,0.20484674635410657,0.9082454349552002,0.3350901588583017,0.9202733485193622,0.2888805829620748
60,exact,1,femnist--s02,2,6,0.01,,,0.5,0.8817257580089464,0.8055555555555556,0.06831496272549244,0.419366182761053,0.15847139060497284,0.2502277495128255,0.883214155371007,0.8936244626676665,0.8421052631578947,0.057591114214737255,0.3662851752855375,0.14045637349287668,0.2208785994205736,0.8913462629012135,0.3841714845170656,0.8993166287015946,0.34322042921070084
61,exact,1,femnist--s02,2,6,0.5,,,0.5,0.8950801496384958,0.8095238095238095,0.07312281031673017,0.39128798886593935,0.12144546096141522,0.27957203550013787,0.8928645989772995,0.9071859187218724,0.8421052631578947,0.04887981945325379,0.3435501994412722,0.13979084491729735,0.2247052000216143,0.9056368379267324,0.35234894569817554,0.9125284738041002,0.32010878340377213
62,exact,1,femnist--s02,2,6,0.005,,,0.5,0.8638977223983595,0.7846153846153846,0.07257460939533394,0.4800774697796274,0.2194351918167538,0.2425107928681772,0.8656955457313961,0.8787725549842602,0.8245614035087719,0.05740308311326065,0.42095740303666673,0.1970180541276932,0.2122367756876529,0.8737665872745832,0.4455498490559466,0.8842824601366742,0.3974511975851037
63,exact,1,femnist--s02,2,6,0.05,,,0.5,0.9032788530811288,0.8269230769230769,0.06321279008534915,0.3663185736667557,0.11049237731896656,0.2500700141304892,0.902981189790825,0.9111218932234132,0.8372093023255814,0.04989386956441237,0.3224158570837724,0.08513390570878983,0.22871362036729165,0.9121016218668482,0.333164206542672,0.9161731207289294,0.30159914126632426
64,exact,1,femnist--s02,2,3,0.1,,,0.5,0.901505385736064,0.8297872340425532,0.0706993202033306,0.3619333607332972,0.10923869516222905,0.2747673953340664,0.9043445159203196,0.9188811303353536,0.8333333333333334,0.04853521140557538,0.3019569076520449,0.09238311293579284,0.21506866376454123,0.9113077010320972,0.32680441672952676,0.923006833712984,0.28301201325486963
65,exact,1,femnist--s02,2,3,0.05,,,0.5,0.9006067587187567,0.825,0.06936279384848096,0.3638437626890378,0.11426298404959116,0.26215723969068455,0.9006060934569596,0.916111236821749,0.8421052631578947,0.046886707075752286,0.31095736990685785,0.0921671971678734,0.21546226345815592,0.9101735284110242,0.32887194829449307,0.920728929384966,0.29149376043799524
66,exact,1,femnist--s02,2,3,0.01,,,0.5,0.8795514270974758,0.7924528301886793,0.07121122258001644,0.41892908702449194,0.17187423760290532,0.2529127853165758,0.879510901266101,0.8988427424395944,0.8301886792452831,0.04899457807148799,0.35593807553943535,0.16256821354230244,0.2038052330252245,0.8898718384938188,0.38432114955098806,0.9047835990888384,0.33207758131664
67,exact,1,femnist--s02,2,3,0.005,,,0.5,0.8613506726608364,0.7735849056603774,0.07888427395423203,0.48049261618680206,0.22388804870872545,0.2517153777382204,0.8610165343022722,0.8821902267721022,0.8148148148148148,0.05277900043152763,0.4131472679559732,0.21646891981363295,0.1982045380109968,0.8719519110808666,0.4464271726881904,0.8883826879271071,0.3902084286110412
68,exact,1,femnist--s02,2,3,0.5,,,0.5,0.899085609565806,0.8214285714285714,0.06913608112789658,0.38170928344095506,0.12191872409992403,0.27241375713500254,0.8985220096771357,0.9074287433960396,0.847457627118644,0.05553030471593519,0.3284026285326807,0.13001480197808782,0.22798014971635527,0.9099466938868096,0.34305033531611423,0.912984054669704,0.30703942227211267
69,exact,1,femnist--s02,2,6,0.01,,,0.3,0.8781430710398727,0.803921568627451,0.06941794001816466,0.4318556621954139,0.1810369054125487,0.2456763448619154,0.8794981366523238,0.887978668505703,0.8333333333333334,0.05631303158156051,0.37727522454788265,0.16206286350886026,0.21128758055754124,0.8880571623001021,0.3973935992557108,0.8924829157175399,0.3542861953818988
70,exact,1,femnist--s02,2,6,0.1,,,0.3,0.9019094302401044,0.8305084745762712,0.06900331427870825,0.3518427903318982,0.10728233886937448,0.26444188021607445,0.9042265349027516,0.915348658738534,0.8421052631578947,0.04833391799589966,0.301108994501399,0.0918280469874541,0.2136939357657526,0.9116479528184188,0.3180526969284932,0.9198177676537586,0.2816490502989849
71,exact,0,femnist--s02,2,3,0.01,,,0.3,0.41733977320730736,0.29411764705882354,0.09896039206133804,2.9425572818087185,2.720496522055732,0.18255142258094756,0.41296933736754865,0.44597930823580534,0.35064935064935066,0.0966087210824682,2.926936937776226,2.769064946052356,0.13046925544465057,0.42191221503912896,2.933014080626388,0.45375854214123007,2.912538395927273
72,exact,1,femnist--s02,2,6,0.5,,,0.3,0.04860157705732454,0.0,0.04055339300736759,3.719613637417683,3.623144349744243,0.08078248673948023,0.05125333897146354,0.05773713424906701,0.01639344262295082,0.0401686482321443,3.729520380660463,3.6476880265520766,0.07526250806591557,0.05285244414199841,3.721448314775344,0.06013667425968109,3.725169274475689
73,exact,0,femnist--s02,2,3,0.005,,,0.3,0.6652229233765071,0.5531914893617021,0.10089919470827688,1.5103188479727994,1.1501331221861917,0.32437630684827445,0.6556961418631093,0.6814512422481878,0.6071428571428571,0.07647357761746185,1.4462369251758855,1.1865002981821695,0.22308875674415696,0.6748327095383917,1.4747196052760456,0.689749430523918,1.41767215449066
74,exact,1,femnist--s02,2,6,0.005,,,0.3,0.4727511590023252,0.3606557377049181,0.08560318631823949,2.4716671725170776,2.19572087780374,0.21960039796636965,0.46530220733708105,0.49457915433686017,0.3953488372093023,0.06514404201695419,2.4489435109357,2.2396900821150396,0.16629252019910162,0.47340365203583984,2.4623157192387928,0.4979498861047836,2.4410579974667628
